1592965276 0 1
1592971411 0 2
1592991706 0 3
1592991715 0 4
1593331667 0 5
1593395289 0 6
1593397770 0 7
1593488803 0 8
1593489067 0 9
1593502198 0 10
1593572926 0 11
1593679530 0 12
1593681449 0 13
1593696818 0 14
1596106333 1 14
1597660709 2 14
1597670076 3 14
1598175325 4 14
1598948189 5 14
1599453377 6 14
1600399284 7 14
1600842980 8 14
1601006438 9 14
1605096523 10 14
1607339492 11 14
1607583676 12 14
1607585806 13 14
1609402373 14 14
1611202346 15 14
1611284765 16 14
1611296635 17 14
1615197736 18 14
1615205208 19 14
1615518142 20 14
1615528835 21 14
1617262884 22 14
1619599288 23 14
1628243627 24 14
1629965084 25 14
1635306544 26 14
1635413712 27 14
1637221904 28 14
1688027313 29 14
1691045335 30 14
