1621581144 0 1 0
1621585637 1 1 0
1628060822 2 1 0
1628239608 3 1 0
1628239764 4 1 0
1629961614 5 1 0
1629961709 6 1 0
1629964228 7 1 0
1629965075 8 1 0
1629969828 9 1 0
1630036082 10 1 0
1632305759 10 2 0
1632799813 11 2 0
1632799872 12 2 0
1632912767 13 2 0
1632916397 14 2 0
1632989767 15 2 0
1635306532 16 2 0
1635413707 17 2 0
1637222204 18 2 0
1637742443 19 2 0
1638174446 20 2 0
1638256654 21 2 0
1638327972 22 2 0
1638777689 23 2 0
1640054425 24 2 0
1641892869 25 2 0
1648536148 26 2 0
1648537113 27 2 0
1648537491 28 2 0
1648537895 29 2 0
1648538058 30 2 0
1648538300 31 2 0
1648538419 32 2 0
1648542421 33 2 0
1648543444 34 2 0
1648543807 35 2 0
1648543991 36 2 0
1648544111 37 2 0
1648612126 38 2 0
1648612640 39 2 0
1648633553 40 2 0
1648692470 41 2 0
1649406665 42 2 0
1649752357 43 2 0
1649758515 44 2 0
1649817764 45 2 0
1649822764 46 2 0
1649929650 47 2 0
1649992942 48 2 0
1650002611 49 2 0
1650004156 50 2 0
1650265970 51 2 0
1650267884 52 2 0
1650363981 53 2 0
1650364887 54 2 0
1650521583 55 2 0
1650617488 56 2 0
1650788884 57 2 0
1650790916 57 3 0
1650791020 57 4 0
1650855873 58 4 0
1650856102 59 4 0
1650858610 60 4 0
1650858672 61 4 0
1650858726 62 4 0
1650865780 63 4 0
1650940088 63 5 0
1650940400 63 6 0
1650942099 63 7 0
1650942187 63 8 0
1650943868 63 9 0
1650945011 63 9 1
1650945252 63 10 1
1650945264 63 11 1
1650945404 63 11 2
1650945421 63 11 3
1650952660 63 12 3
1650952682 63 13 3
1650953171 64 13 3
1650953235 65 13 3
1650969499 65 14 3
1650975574 65 15 3
1651028147 66 15 3
1651736358 67 15 3
1651736862 68 15 3
1651742071 69 15 3
1651745247 70 15 3
1651749557 71 15 3
1651803068 72 15 3
1652146392 73 15 3
1652767458 74 15 3
1656490885 75 15 3
1658990147 76 15 3
1660189782 77 15 3
1662455203 78 15 3
1665389490 79 15 3
1666078495 80 15 3
1666081086 81 15 3
1667358382 82 15 3
1680509345 83 15 3
1685595452 84 15 3
1685597623 85 15 3
1687252266 86 15 3
1688027230 87 15 3
1690947997 88 15 3
1690974396 88 16 3
1690988486 88 17 3
1690988816 88 18 3
1691028693 88 19 3
1691030141 88 20 3
1691035540 88 21 3
1691043374 88 22 3
1691046467 88 23 3
1691049499 88 24 3
1700190978 89 24 3
1700191306 90 24 3
1700791630 91 24 3
1706510405 92 24 3
1713771292 93 24 3
1713777374 94 24 3
1713852737 95 24 3
1713930805 96 24 3
1713936953 97 24 3
1714096614 98 24 3
