2021-01 43
2021-02 18
2021-03 73
2021-04 97
2021-05 83
2021-06 30
2021-07 24
2021-08 12
2021-09 11
2021-10 12
2021-11 36
2021-12 19
2022-01 3
2022-02 2
2022-03 13
2022-04 6
2022-05 2
2022-06 4
2022-07 1
2022-08 3
2022-09 8
2022-10 11
2022-12 3
2023-01 1
2023-02 2
2023-03 6
2023-04 3
2023-05 5
2023-06 17
2023-07 14
2023-08 2
2023-09 6
2023-11 4
2023-12 1
2024-05 1
2024-06 2
