1610598426 0 0 0
1610606481 0 4400 0
1610937289 0 4467 0
1610967405 0 4467 421
1611044717 0 4467 542
1611048013 0 4467 593
1611050473 0 4467 597
1611109075 0 4467 1085
1611199050 0 4467 1107
1611211648 0 4467 1107
1611225461 0 4467 1111
1611225494 0 4467 1112
1611283335 0 4467 1169
1611283467 0 4467 1171
1611289135 0 4467 1196
1611295702 0 4467 1218
1611308683 0 4467 1220
1611539472 0 4467 1222
1611543215 0 4467 1222
1611543223 0 4467 1222
1611561766 0 4467 1226
1611561780 0 4467 1226
1611566877 0 4467 1298
1611569994 0 4467 1323
1611570300 0 4467 1325
1611647991 0 4467 1337
1611648074 0 4467 1338
1611654408 0 4467 1339
1611807090 0 4467 1376
1611807154 0 4467 1376
1611807161 0 4467 1376
1611845209 660 4467 1376
1611847126 846 4467 1376
1611887826 866 4467 1376
1611893853 1033 4467 1376
1611896968 1052 4467 1376
1611901148 1053 4467 1376
1611905375 1150 4467 1376
1611914855 1304 4467 1376
1611915501 1310 4467 1376
1611926260 1353 4467 1376
1611927470 1374 4467 1376
1611935999 1377 4467 1376
1612146958 1543 4467 1376
1612147174 1844 4467 1376
1612148492 1847 4467 1376
1612148888 1863 4467 1376
1612149236 1865 4467 1376
1612150421 1918 4467 1376
1612150508 1924 4467 1376
1612172381 1926 4467 1376
1612232380 1971 4467 1376
1614220382 1971 4467 1655
1614220408 1971 4467 1655
1614221109 1971 4467 1658
1614221303 2237 4467 1658
1614221312 2237 4467 1658
1614224133 2237 4467 1895
1614246714 2237 4467 2009
1614323653 2237 4467 2025
1614328962 2237 4467 2027
1614570264 2237 4467 2039
1614655876 2325 4467 2039
1614656093 2327 4467 2039
1614656398 2331 4467 2039
1614665038 2332 4467 2039
1614665223 2334 4467 2039
1614749968 2334 4467 2074
1614749988 2334 4467 2074
1614756362 2334 4467 2074
1614756369 2334 4467 2074
1615186213 2367 4467 2074
1615187577 2367 4468 2074
1615187974 2367 4469 2074
1615197709 2367 4543 2074
1615205191 2367 4548 2074
1615358141 2379 4548 2074
1615358359 2379 4548 2114
1615358371 2379 4548 2114
1615358786 2384 4548 2114
1615358818 2384 4548 2116
1615358860 2384 4548 2116
1615359105 2395 4548 2116
1615359295 2395 4548 2118
1615359307 2395 4548 2118
1615428400 2398 4548 2118
1615429851 2402 4548 2118
1615518123 2402 4564 2118
1615518152 2402 4564 2134
1615528755 2402 4564 2134
1615528818 2402 4564 2134
1615542953 2402 4982 2134
1615542993 2402 4982 2134
1615798296 2402 5016 2134
1615798393 2402 5018 2134
1615971301 2402 5336 2134
1616059075 2403 5336 2134
1616061326 2410 5336 2134
1616061542 2410 5336 2153
1616061550 2410 5336 2153
1616062746 2410 5336 2225
1616067815 2420 5336 2225
1616071325 2424 5336 2225
1616118428 2435 5336 2225
1616402645 2889 5336 2225
1616402794 2892 5336 2225
1616402866 2898 5336 2225
1616403826 2937 5336 2225
1616404261 2945 5336 2225
1616405078 2958 5336 2225
1616405303 2959 5336 2225
1616406053 2960 5336 2225
1616471339 2981 5336 2225
1616575237 3251 5336 2225
1616636658 3267 5336 2225
1616636768 3273 5336 2225
1616638769 3276 5336 2225
1616639366 3280 5336 2225
1616639864 3285 5336 2225
1616639869 3285 5336 2878
1616640062 3285 5336 2878
1616656250 3286 5336 2878
1616680312 3302 5336 2878
1616743598 3434 5336 2878
1616745349 3446 5336 2878
1616747919 3500 5336 2878
1616760888 3589 5336 2878
1616919137 3660 5336 2878
1616925127 3682 5336 2878
1616926834 3685 5336 2878
1617001238 3689 5336 2878
1617108042 4043 5336 2878
1617173519 4257 5336 2878
1617177217 4298 5336 2878
1617245190 4642 5336 2878
1617247856 4662 5336 2878
1617262779 4662 5336 2941
1617262869 4662 5399 2941
1617262937 4662 5399 2941
1617676311 4773 5399 2941
1617676318 4773 5399 2941
1617678763 4817 5399 2941
1617679933 4937 5399 2941
1617680460 4939 5399 2941
1617783102 4940 5399 2941
1617790168 4997 5399 2941
1618469637 5005 5399 2941
1618545520 5013 5399 2941
1618546894 5013 5399 2941
1618546978 5013 5399 2941
1618547057 5013 5399 2941
1618547278 5013 5399 2941
1618569894 5013 5399 2966
1618569906 5013 5399 2966
1618570054 5013 5399 2966
1618570328 5013 5399 2967
1618570595 5013 5399 2968
1618570783 5013 5399 2968
1618571695 5013 5399 2968
1618571888 5013 5399 2968
1618573038 5013 5399 2968
1618573345 5013 5399 2968
1618574743 5013 5399 2968
1618576612 5013 5399 2968
1618577574 5013 5399 2968
1618656844 5013 5399 2968
1618822482 5015 5399 2968
1618905171 5322 5399 2968
1618983992 5338 5399 2968
1618990074 5338 5399 2968
1618990183 5338 5399 2968
1618994026 5367 5399 2968
1618995377 5369 5399 2968
1619077568 5369 7014 2968
1619077596 5369 7014 2968
1619079109 5369 7092 2968
1619144789 5383 7092 2968
1619144800 5383 7092 2968
1619145864 5383 7095 2968
1619146039 5383 7095 2968
1619146559 5464 7095 2968
1619173456 8178 7095 2968
1619321514 8297 7095 2968
1619321935 8303 7095 2968
