1566895194 0 0 0 0
1567648170 0 11682 0 0
1574749825 0 11975 0 0
1575458517 0 11978 0 0
1576838870 0 12140 0 0
1577177325 0 12416 0 0
1577243294 0 12477 0 0
1577341967 0 12531 0 0
1577344058 0 12534 0 0
1577952480 0 12620 0 0
1577952757 0 12621 0 0
1578019804 0 12634 0 0
1578035482 0 12653 0 0
1578036102 0 12655 0 0
1578382413 0 12663 0 0
1578555227 0 12748 0 0
1584610658 0 12749 0 0
1588075422 0 13835 0 0
1589973228 0 13889 0 0
1589973368 0 13903 0 0
1591177220 0 14525 0 0
1596106025 0 14619 0 0
1597660662 0 14950 0 0
1597670042 0 15062 0 0
1598006247 0 15062 2480 0
1598009650 0 15062 2482 0
1598012544 0 15062 2532 0
1598172379 0 15062 2535 0
1598172636 0 15062 2572 0
1598176429 0 15062 2573 0
1598352396 0 15062 2610 0
1598435265 442 15062 2610 0
1598435592 450 15062 2610 0
1598435971 451 15062 2610 0
1598436797 455 15062 2610 0
1598448554 455 15255 2610 0
1598495072 456 15255 2610 0
1598495082 456 15255 2610 0
1598495120 457 15255 2610 0
1598924090 457 15257 2610 0
1598925185 457 15257 2610 0
1599217375 816 15257 2610 0
1599229467 869 15257 2610 0
1599230428 895 15257 2610 0
1599231293 900 15257 2610 0
1599232239 915 15257 2610 0
1600070308 915 15257 3027 0
1600070431 915 15257 3027 0
1600070483 915 15257 3027 0
1600070839 915 15257 3077 0
1600073160 915 15257 3092 0
1600399223 915 15261 3092 0
1600399237 915 15261 3092 0
1600843035 915 15390 3092 0
1601005213 915 15422 3092 0
1601192844 986 15422 3092 0
1601192858 986 15422 3092 0
1601194082 1023 15422 3092 0
1601194155 1024 15422 3092 0
1601196725 1065 15422 3092 0
1601197119 1068 15422 3092 0
1602208207 1097 15422 3092 0
1602816538 1097 15457 3092 0
1602816553 1097 15457 3092 0
1602818123 1097 15465 3092 0
1602818352 1097 15473 3092 0
1603246089 1186 15473 3092 0
1603246509 1197 15473 3092 0
1603333226 1259 15473 3092 0
1605096312 1259 15929 3092 0
1605596251 1332 15929 3092 0
1605598609 1334 15929 3092 0
1605598750 1342 15929 3092 0
1605600697 1362 15929 3092 0
1605603071 1364 15929 3092 0
1605607338 1365 15929 3092 0
1605611102 1418 15929 3092 0
1605680662 1420 15929 3092 0
1605684009 1456 15929 3092 0
1606128443 1661 15929 3092 0
1606129006 1678 15929 3092 0
1606129217 1679 15929 3092 0
1606189859 1681 15929 3092 0
1606199263 1730 15929 3092 0
1606283736 1794 15929 3092 0
1606358264 1859 15929 3092 0
1606359983 1862 15929 3092 0
1606381997 1864 15929 3092 0
1606449038 1885 15929 3092 0
1606977365 1889 15929 3092 0
1607053133 2233 15929 3092 0
1607059757 2255 15929 3092 0
1607063040 2270 15929 3092 0
1607063381 2271 15929 3092 0
1607064417 2331 15929 3092 0
1607072966 2331 15930 3092 0
1607072974 2331 15930 3092 0
1607308924 2331 15930 3092 0
1607339422 2331 15935 3092 0
1607583539 2331 16029 3092 0
1607585694 2331 16087 3092 0
1608209594 2759 16087 3092 0
1608209605 2759 16087 3092 0
1608551957 2806 16087 3092 0
1608862693 2948 16087 3092 0
1608862849 2949 16087 3092 0
1609302591 3046 16087 3092 0
1609311644 3060 16087 3092 0
1609383653 3068 16087 3092 0
1609402286 3068 16107 3092 0
1609402294 3068 16107 3092 0
1609831329 3383 16107 3092 0
1609831341 3383 16107 3092 0
1609928305 3392 16107 3092 0
1610005965 3392 16107 3097 0
1610006744 3396 16107 3097 0
1610683213 3396 16107 4508 0
1610688171 3397 16107 4508 0
1610688292 3399 16107 4508 0
1610690563 3400 16107 4508 0
1610710025 3400 16107 4738 0
1610951590 3400 16107 4961 0
1610952078 3400 16107 4970 0
1610952376 3400 16107 4972 0
1610965715 3400 16107 5037 0
1610967764 3400 16107 5063 0
1610968588 3400 16107 5070 0
1610968779 3400 16107 5089 0
1611024221 3400 16107 5093 0
1611048597 3400 16107 5155 0
1611050240 3400 16107 5158 0
1611050418 3400 16107 5158 0
1611109033 3400 16107 5620 0
1611139472 3400 16107 5647 0
1611139696 3400 16107 5653 0
1611198661 3400 16107 5669 0
1611295859 3400 16107 5796 0
1611561874 3400 16107 5845 0
1611656039 3400 16107 5934 0
1611656499 3400 16107 5935 0
1611657316 3400 16107 5936 0
1611742496 3400 16107 5940 0
1611742961 3400 16107 5949 0
1611831738 3400 16107 6052 0
1611832066 3400 16107 6053 0
1611833273 3400 16107 6089 0
1611834141 3400 16107 6097 0
1611834205 3400 16107 6099 0
1611835093 3400 16107 6100 0
1611835305 3400 16107 6104 0
1611835647 3400 16107 6108 0
1611836304 3400 16107 6119 0
1611887757 3400 16107 6121 0
1611888403 3400 16107 6147 0
1611893329 3400 16107 6195 0
1614218491 3704 16107 6195 0
1614305003 3704 16107 6203 0
1614569646 4703 16107 6203 0
1614569659 4703 16107 6203 0
1614577308 4726 16107 6203 0
1614580248 4739 16107 6203 0
1614580394 4741 16107 6203 0
1614581589 4770 16107 6203 0
1614585525 4831 16107 6203 0
1614587154 4831 16107 6203 0
1614588796 4837 16107 6203 0
1614590474 4903 16107 6203 0
1614590874 4916 16107 6203 0
1614591314 4920 16107 6203 0
1614592900 4943 16107 6203 0
1614593474 4951 16107 6203 0
1614603472 4972 16107 6203 0
1614648169 4997 16107 6203 0
1614650709 5068 16107 6203 0
1614738536 5131 16107 6203 0
1614752638 5260 16107 6203 0
1614753274 5279 16107 6203 0
1614753383 5279 16107 6203 0
1614829558 5320 16107 6203 0
1615194532 5394 16107 6203 0
1615197623 5394 16181 6203 0
1615197631 5394 16181 6203 0
1615203334 5399 16181 6203 0
1615203341 5399 16181 6203 0
1615205180 5399 16186 6203 0
1615205266 5399 16186 6203 0
1615274437 5538 16186 6203 0
1615274446 5538 16186 6203 0
1615345760 5569 16186 6203 0
1615346392 5579 16186 6203 0
1615348097 5581 16186 6203 0
1615431729 5582 16186 6203 0
1615441538 5583 16186 6203 0
1615442049 5587 16186 6203 0
1615442208 5588 16186 6203 0
1615517059 5606 16186 6203 0
1615517178 5606 16186 6203 0
1615518110 5606 16202 6203 0
1615518182 5606 16202 6203 0
1615528325 5613 16202 6203 0
1615528338 5613 16202 6203 0
1615528804 5613 16202 6203 0
1615528914 5613 16202 6203 0
1615537599 5614 16202 6203 0
1615537607 5614 16202 6203 0
1615969970 5667 16202 6203 0
1615970274 5670 16202 6203 0
1615970491 5673 16202 6203 0
1616058372 5673 16202 6203 0
1616488758 5826 16202 6203 0
1616565453 5826 16202 6203 0
1616580388 5830 16202 6203 0
1616636315 5835 16202 6203 0
1617172062 5835 16202 6203 0
1617256347 5854 16202 6203 0
1617259823 5854 16202 6203 0
1617262728 5854 16202 6266 0
1617262847 5854 16265 6266 0
1617262927 5854 16265 6266 0
1617676166 5946 16265 6266 0
1617676658 5953 16265 6266 0
1617679169 5959 16265 6266 0
1617954346 5993 16265 6266 0
1618304873 6079 16265 6266 0
1618305866 6080 16265 6266 0
1618368732 6081 16265 6266 0
1618970636 6098 16265 6266 0
1618990602 6098 16265 6266 0
1619159770 6371 16265 6266 0
1619162083 6371 16265 6266 0
1619599246 6371 16311 6266 0
1620704565 6383 16311 6266 0
1620704574 6383 16311 6266 0
1621239725 6386 16311 6266 0
1622079185 6388 16311 6266 0
1622195070 6403 16311 6266 0
1622195394 6404 16311 6266 0
1622196866 6413 16311 6266 0
1622197016 6414 16311 6266 0
1622197893 6417 16311 6266 0
1622198898 6422 16311 6266 0
1622199853 6429 16311 6266 0
1622449343 6601 16311 6266 0
1622776427 7222 16311 6266 0
1622810317 7225 16311 6266 0
1623032466 7244 16311 6266 0
1623032643 7245 16311 6266 0
1623033981 7246 16311 6266 0
1623044865 7251 16311 6266 0
1623060022 7252 16311 6266 0
1623143118 7254 16311 6266 0
1623146510 7257 16311 6266 0
1623146956 7260 16311 6266 0
1623213338 7390 16311 6266 0
1623217015 7392 16311 6266 0
1623217587 7393 16311 6266 0
1623221478 7418 16311 6266 0
1623222076 7419 16311 6266 0
1623222534 7435 16311 6266 0
1623749846 7803 16311 6266 0
1623766005 7897 16311 6266 0
1623919802 7998 16311 6266 0
1623979966 8013 16311 6266 0
1623988053 9143 16311 6266 0
1624000861 9150 16311 6266 0
1624001733 9161 16311 6266 0
1624001870 9164 16311 6266 0
1624266517 9168 16311 6266 0
1624268343 9177 16311 6266 0
1624428899 9190 16311 6266 0
1624428929 9193 16311 6266 0
1624505385 9194 16311 6266 0
1624521323 9195 16311 6266 0
1624526118 9223 16311 6266 0
1624768428 9225 16311 6266 0
1625542795 9236 16311 6266 0
1626684478 9242 16311 6266 0
1626940461 9658 16311 6266 0
1627009733 9660 16311 6266 0
1627010199 9692 16311 6266 0
1627012781 9932 16311 6266 0
1627024171 10005 16311 6266 0
1627353500 10016 16311 6266 0
1627810444 10144 16311 6266 0
1628067135 10489 16311 6266 0
1628075314 10762 16311 6266 0
1628218822 11389 16311 6266 0
1628239408 11554 16311 6266 0
1628243571 11554 16317 6266 0
1628244400 11554 16317 6266 0
1628245714 11577 16317 6266 0
1628245724 11577 16317 6266 0
1628245963 11577 16317 6266 0
1628248200 11588 16317 6266 0
1628491415 11600 16317 6266 0
1628653226 11623 16317 6266 0
1628653554 11632 16317 6266 0
1628661241 11658 16317 6266 0
1628663605 11665 16317 6266 0
1629858248 12203 16317 6266 0
1629865561 12352 16317 6266 0
1629866208 12360 16317 6266 0
1629866367 12362 16317 6266 0
1629882163 12430 16317 6266 0
1629894916 12445 16317 6266 0
1629964896 12445 16328 6266 0
1629965004 12445 16328 6266 0
1630028478 12651 16328 6266 0
1630475403 12658 16328 6266 0
1630475413 12658 16328 6266 0
1630476569 12659 16328 6266 0
1630478773 12799 16328 6266 0
1630479636 12799 16328 6266 0
1630570010 12814 16328 6266 0
1630656364 12820 16328 6266 0
1630667730 12824 16328 6266 0
1630897092 12825 16328 6266 0
1630908223 12825 16718 6266 0
1630908260 12825 16718 6266 0
1630921493 12825 16789 6266 0
1631009294 13982 16789 6266 0
1631065362 13982 16802 6266 0
1631065383 13982 16802 6266 0
1631073790 14034 16802 6266 0
1631073802 14034 16802 6266 0
1631084739 14034 16802 6266 0
1631086510 14070 16802 6266 0
1631089575 14070 16802 6266 0
1631094891 14090 16802 6266 0
1631095301 14108 16802 6266 0
1631096640 14136 16802 6266 0
1631240672 14158 16802 6266 0
1631246349 14160 16802 6266 0
1631267960 14160 16869 6266 0
1631268001 14160 16869 6266 0
1631695916 14162 16869 6266 0
1631695943 14162 16869 6266 0
1631881157 14162 16869 6266 407278
1631881192 14162 16869 6266 407278
1631954783 14249 16869 6266 407278
1632728222 14249 16869 6266 407314
1632728410 14249 16869 6266 407878
1632728786 14249 16869 6266 408360
1632729182 14249 16869 6266 408360
1632729318 14249 16869 6266 408360
1632729627 14249 16869 6266 408360
1632886059 14367 16869 6266 408360
1632886074 14367 16869 6266 408360
1632994218 14367 16869 6266 409469
1632994449 14367 16869 6266 409475
1632994528 14367 16869 6266 409479
1632994709 14367 16869 6266 409479
1632994746 14367 16869 6266 409480
1632994773 14367 16869 6266 409480
1633662649 14455 16869 6266 409480
1633662668 14455 16869 6266 409480
1633662996 14455 16869 6266 410350
1633665318 14455 16869 6266 410350
1634011189 14455 16869 6266 411932
1634011480 14455 16869 6266 411934
1634011589 14455 16869 6266 411934
1634027761 14455 16869 6266 411979
1634036370 14748 16869 6266 411979
1634088589 14748 16869 6266 411981
1634088782 14753 16869 6266 411981
1634088830 14753 16869 6266 411981
1634089755 14754 16869 6266 411981
1634091075 15021 16869 6266 411981
1634091419 15025 16869 6266 411981
1634117838 15025 16869 6266 412054
1634122201 15073 16869 6266 412054
1634189947 15073 16869 6266 412072
1634196093 15073 16869 6266 412080
1634204925 15073 16869 6266 412098
1634267897 15087 16869 6266 412098
1634279577 15087 16869 6266 412098
1634279809 15087 16869 6266 412108
1634279825 15087 16869 6266 412108
1634282473 15087 16869 6266 412124
1634283688 15095 16869 6266 412124
1634283706 15095 16869 6266 412124
1634284433 15095 16869 6266 412126
1634286118 15100 16869 6266 412126
1634286471 15107 16869 6266 412126
1634290315 15259 16869 6266 412126
1634291230 15283 16869 6266 412126
1634291385 15302 16869 6266 412126
1634294618 15303 16869 6266 412126
1634294789 15304 16869 6266 412126
1634734062 15480 16869 6266 412126
1634735864 15579 16869 6266 412126
1634736153 15583 16869 6266 412126
1634736656 15612 16869 6266 412126
1634736675 15612 16869 6266 412126
1634809153 15660 16869 6266 412126
1634809534 15669 16869 6266 412126
1634809667 15670 16869 6266 412126
1634906185 15694 16869 6266 412126
1635142279 15723 16869 6266 412126
1635145288 15771 16869 6266 412126
1635229325 15774 16869 6266 412126
1635234634 15775 16869 6266 412126
1635299578 15807 16869 6266 412126
1635306223 15807 16901 6266 412126
