1564131594 0 0 433469
1564132221 0 0 433545
1564132584 0 0 433546
1564132790 0 0 433568
1564136328 0 0 433739
1564367251 0 0 433741
1564367271 0 21 433741
1564367288 0 21 433741
1564368566 0 30 433741
1564368570 0 30 433753
1564368580 0 30 433753
1564368609 0 30 433753
1564369599 0 30 433760
1564369607 0 30 433760
1564369723 0 31 433760
1564369733 0 31 433760
1564370119 0 31 433765
1564370126 0 31 433765
1564370181 0 32 433765
1564370191 0 32 433765
1564371094 0 240 433765
1564381041 0 265 433765
1564391380 0 265 433967
1564391430 0 265 433967
1564391447 0 269 433967
1564391455 0 269 433967
1564393339 0 269 433970
1564393345 0 269 433970
1564393370 0 272 433970
1564393382 0 272 433970
1564483412 0 272 434129
1564553878 0 272 434185
1564657644 0 272 434627
1564658323 0 272 434775
1564658613 0 272 434776
1564668784 0 272 434781
1564712939 0 581 434781
1564712947 0 581 434781
1564713190 0 581 434781
1564713200 0 581 434781
1564713326 0 601 434781
1564713454 0 601 434781
1564713462 0 601 434781
1564713502 0 617 434781
1564713510 0 617 434781
1564726443 0 617 434783
1564726487 0 617 434783
1564727143 0 617 434785
1564734992 0 617 434786
1564737022 0 617 434867
1564744105 90 617 434867
1564969202 90 617 435913
1564969232 90 617 435913
1564975878 165 617 435913
1564995564 565 617 435913
1564998656 565 617 436513
1564998730 565 617 436513
1565009100 741 617 436513
1565082762 2395 617 436513
1565082833 2395 1161 436513
1565082844 2395 1161 436513
1565262033 4556 1161 436513
1565262053 4556 1161 436513
1565262079 4556 3854 436513
1565262089 4556 3854 436513
1565275933 4556 4041 436513
1565317707 4563 4041 436513
1565317739 4563 4041 436513
1565335642 4563 4275 436513
1565335653 4563 4275 436513
1565341387 4563 4342 436513
1565341900 4563 4343 436513
1565349458 4563 5264 436513
1565351859 4563 5267 436513
1565355029 4563 5324 436513
1565357592 4563 5348 436513
1565362884 4982 5348 436513
1565363225 4982 5371 436513
1565363250 4982 5371 436513
1565363914 4983 5371 436513
1565364053 4984 5371 436513
1565364824 4985 5371 436513
1565371383 4987 5371 436513
1565374280 5006 5371 436513
1565395164 5009 5371 436513
1565396245 5011 5371 436513
1565752295 5011 5670 436513
1565752315 5011 5670 436513
1565752411 5021 5670 436513
1565752448 5021 5670 436513
1565764848 5021 5688 436513
1565764861 5021 5688 436513
1565766881 5021 5695 436513
1565767604 5029 5695 436513
1565767629 5029 5695 436513
1565770461 5029 5717 436513
1565770714 5029 5717 436513
1565778617 5029 5730 436513
1565783473 5029 5730 436513
1565835750 5029 5806 436513
1565835762 5040 5806 436513
1565835787 5040 5806 436513
1565857295 5042 5806 436513
1565857656 5042 5916 436513
1565857668 5042 5916 436513
1565864779 5042 5927 436513
1565865841 5046 5927 436513
1565865914 5046 5927 436513
1565866798 5046 6041 436513
1565866809 5046 6041 436513
1565868125 5047 6041 436513
1565917784 5047 6126 436513
1565917797 5047 6126 436513
1565925160 5047 6164 436513
1565926414 5117 6169 436513
1565927606 5133 6169 436513
1565927629 5133 6169 436513
1565928231 5133 6169 436513
1565940956 5133 6174 436513
1565940966 5133 6174 436513
1565940968 5201 6174 436513
1565941184 5201 6174 436513
1566198514 5201 6329 436513
1566198528 5201 6329 436513
1566198767 5229 6329 436513
1566198775 5229 6329 436513
1566199190 5229 6331 436513
1566199204 5229 6331 436513
1566202333 5229 6331 436517
1566202732 5229 6331 436519
1566207363 5229 6373 436519
1566207374 5229 6373 436519
1566209069 5689 6373 436519
1566284230 5698 6373 436519
1566284530 5698 6387 436519
1566284542 5698 6387 436519
1566293090 5788 6387 436519
1566293106 5788 6387 436519
1568102258 5791 6387 436519
1571364504 5798 6387 436519
1574145676 5959 6387 436519
1574307904 6259 6387 436519
1574651551 6267 6387 436519
1575458568 6270 6387 436519
1576839553 6428 6387 436519
1577178056 6705 6387 436519
1577178127 6706 6387 436519
1577178215 6707 6387 436519
1577243061 6769 6387 436519
1577342020 6823 6387 436519
1577344129 6826 6387 436519
1577953135 6912 6387 436519
1578019870 6925 6387 436519
1578036186 8782 6387 436519
1578382453 8790 6387 436519
1578555350 8888 6387 436519
1588075561 10008 6387 436519
1589973914 10080 6387 436519
1591177418 10702 6387 436519
1597660807 11041 6387 436519
1597670099 11152 6387 436519
1598175353 11411 6387 436519
1598948207 11424 6387 436519
1599453480 11917 6387 436519
1600842938 12053 6387 436519
1601006506 12187 6387 436519
1605097468 12743 6387 436519
1607339544 12748 6387 436519
1607583727 12842 6387 436519
1607585857 12900 6387 436519
1609402418 12920 6387 436519
1611202360 13419 6387 436519
1611284845 13432 6387 436519
1615197753 13506 6387 436519
1615205220 13511 6387 436519
1615518158 13527 6387 436519
1615528849 13527 6387 436519
1617262902 13590 6387 436519
1619599304 13636 6387 436519
1628243637 13641 6387 436519
1629965136 13652 6387 436519
1635306592 13684 6387 436519
1635413730 13689 6387 436519
1637221141 13824 6387 436519
1638174376 13836 6387 436519
1638256602 13874 6387 436519
1638777592 13883 6387 436519
1640054349 13914 6387 436519
1649406556 13915 6387 436519
1649758653 14220 6387 436519
1649822848 14637 6387 436519
1649993006 14652 6387 436519
1652767420 14817 6387 436519
1656490848 14842 6387 436519
1658990125 14851 6387 436519
1660189744 14864 6387 436519
1680509444 14865 6387 436519
1688027708 14974 6387 436519
1691045393 14981 6387 436519
