1571900878 0 0
1571901992 5777 0
1571912439 6084 0
1571914539 6093 0
1571916169 6094 0
1571986217 6094 15
1571988124 6100 15
1571994936 6150 15
1571996446 6176 15
1572252020 6177 15
1572257442 6201 15
1572309598 6203 15
1572312952 6206 15
1572347330 6304 15
1572419725 6535 15
1572433928 7210 15
1572504352 7522 15
1572861120 7565 15
1573009133 8249 15
1573034662 8799 15
1573109349 8912 15
1573115804 9493 15
1573118321 10706 15
1573180210 10773 15
1573193644 11082 15
1573195934 11106 15
1573203899 11107 15
1573208003 11136 15
1573453653 12193 15
1573470296 12281 15
1573543175 12528 15
1573547588 12772 15
1573612040 12843 15
1573619981 12896 15
1573699137 14133 15
1574145489 14294 15
1574220374 19813 15
1574220771 19833 15
1574242424 23653 15
1574243210 23673 15
1574306729 23759 15
1574307732 23880 15
1574318271 23891 15
1574323468 23899 15
1574651439 23907 15
1575458482 23910 15
1576742873 23913 15
1576810977 24036 15
1576813663 24040 15
1576814609 24040 19
1576816324 24044 19
1576822715 24048 19
1576831181 24053 19
1576838259 24212 19
1577082697 24283 19
1577091129 24293 19
1577091399 24304 19
1577153304 24370 19
1577175487 24646 19
1577177400 24655 19
1577243383 24716 19
1577262698 24756 19
1577262803 24762 19
1577265284 24780 19
1577341899 24834 19
1577344001 24837 19
1577353049 24839 19
1577675191 24840 19
1577693563 24955 19
1577694585 25002 19
1577696750 25225 19
1577697609 25239 19
1577707915 25873 19
1577708161 26167 19
1577757952 26169 19
1577764079 26209 19
1577773307 26216 19
1577952209 26302 19
1578019758 26315 19
1578035348 26333 19
1578036045 26335 19
1578382371 26343 19
1578555100 26428 19
1580278631 26599 19
1580278791 26599 19
1580278860 26601 19
1580279633 26603 19
1580280213 26604 19
1580280453 26605 19
1580280962 26607 19
1580281424 26611 19
1580281514 26611 19
1580283022 26612 19
1580360828 26620 19
1580532851 26621 19
1580533985 26623 19
1580826841 26793 19
1580891809 26795 19
1580902842 26796 19
1580903049 26799 19
1580903386 26799 19
1581085086 26855 19
1581087450 26857 19
1581174021 26936 19
1581316084 26988 19
1581316387 26997 19
1581340997 26998 19
1581342386 27097 19
1581404576 27121 19
1581421134 27128 19
1581423866 27130 19
1581479969 27150 19
1581513685 27158 19
1581515796 27160 19
1581516997 27174 19
1581518350 27178 19
1582112279 27184 19
1582122280 27189 19
1582615904 27872 19
1582773947 28021 19
1582968753 28040 19
1582969899 28042 19
1582975698 28046 19
1583131725 28048 19
1583134421 28049 19
1583135271 28050 19
1583141320 28054 19
1583150545 28357 19
1583209182 28376 19
1583233366 28383 19
1583253741 28398 19
1583376023 28414 19
1583377829 28417 19
1583759552 31153 19
1583805392 31155 19
1583806631 31160 19
1583806715 31162 19
1583832461 31167 19
1583832673 31168 19
1583892691 31175 19
1583893698 31185 19
1583912958 36842 19
1584089454 36853 19
1584610205 36854 19
1586258506 41089 19
1586328594 41231 19
1586428104 41323 19
1586487194 41326 19
1586958543 41495 19
1587095728 42329 19
1588073788 43372 19
1589853456 43504 19
1589872024 43512 19
1589879217 43647 19
1589879779 43651 19
1589939524 43725 19
1589973110 43753 19
1589973313 43767 19
1590563439 43902 19
1591169560 44561 19
1591169945 44562 19
1591177196 44719 19
1591261622 44867 19
1592548169 44915 19
1592552219 44926 19
1593483941 44976 19
1593509386 45095 19
1594035017 45208 19
1594113635 45210 19
1594182298 45220 19
1595230131 45246 19
1595239296 45427 19
1595295858 45430 19
1595295930 45435 19
1595296238 45436 19
1595296719 45438 19
1595298304 45443 19
1595298721 45447 19
1595298905 45451 19
1595299369 45460 19
1595304265 45503 19
1596105721 45703 19
1596105818 45704 19
1596424571 45712 19
1596514995 45822 19
1596600848 45852 19
1596698304 45863 19
1597660554 46194 19
1598175062 46482 19
1598947707 47045 19
1599453077 47711 19
1599453212 48076 19
1599474877 48077 19
1600399142 48083 19
1600425450 48083 19
1600843102 48219 19
1601005093 48353 19
1605095608 48806 19
1606106183 48874 19
1607339337 48881 19
1607583267 48974 19
1607585587 49032 19
1608189179 49118 19
1608190275 49124 19
1608192315 49125 19
1608277786 49131 19
1609128390 49133 19
1609142931 49136 19
1609235108 49296 19
1609328075 49342 19
1609402198 49362 19
1609840397 49364 19
1610439456 49371 19
1611133577 49380 19
1611201171 49383 19
1611202296 49882 19
1611284657 49905 19
1611296529 50017 19
1612259866 51304 19
1612264771 51859 19
1614067304 51953 19
1615197550 52027 19
1615205147 52032 19
1615518029 52048 19
1615528733 52048 19
1617262804 52111 19
1619599208 52157 19
1621472812 52248 19
1621479494 52323 19
1626851625 52351 19
1628243530 52357 19
1629964753 52368 19
1635306150 52400 19
1635413536 52405 19
1636016342 52521 19
1636688194 52539 19
1636707960 52553 19
1637225154 52712 19
1637742057 52713 19
1638174553 52725 19
1638256877 52763 19
1638328010 52764 19
1638518643 52764 28
1639043290 54218 28
1640054381 54249 28
1646028133 54300 28
1646387006 54393 28
1646793323 54643 28
1647500872 54725 28
1647572458 54735 28
1648458145 54741 28
1649407545 54742 28
1649758146 54807 28
1649822471 55224 28
1649992173 55239 28
1652767255 55404 28
1655882805 55411 28
1656491073 55436 28
1658990224 55445 28
1660189973 55458 28
1662703718 55486 28
1663036828 55562 28
1663226779 55574 28
1663227202 55582 28
1666167104 55637 28
1666594710 55675 28
1666595196 55699 28
1666595528 55703 28
1669023556 55705 28
1669700888 56159 28
1672799249 56167 28
1672817069 56205 28
1680508772 56206 28
1685092489 56212 28
1688026580 56320 28
1688026813 56321 28
1691045056 56328 28
1695693520 56959 28
1695716238 57128 28
1695717782 57198 28
1702624676 57278 28
1703149441 58354 28
1705917122 60859 28
1705990113 60903 28
1710408929 60905 28
